,code,source
1632,第九卷 灵界百族 第一千六百三十六章 刑兽,https://www.xbiquge.so/book/6729/4424132.html
1633,第九卷 灵界百族 第一千六百三十七章 徒劳无功,https://www.xbiquge.so/book/6729/4424134.html
1634,第九卷 灵界百族 第一千六百三十八章 发现,https://www.xbiquge.so/book/6729/4424136.html
1635,第九卷 灵界百族 第一千六百三十九章 堵截,https://www.xbiquge.so/book/6729/4424140.html
1636,第九卷 灵界百族 第一千六百四十章 夺路,https://www.xbiquge.so/book/6729/4424144.html
1637,第九卷 灵界百族 第一千六百四十一章 千蜂,https://www.xbiquge.so/book/6729/4424147.html
1638,第九卷 灵界百族 第一千六百四十二章 瞬杀,https://www.xbiquge.so/book/6729/4424151.html
1639,第九卷 灵界百族 第一千六百四十三章 得镜,https://www.xbiquge.so/book/6729/4424154.html
1640,第九卷 灵界百族 第一千六百四十四章 巧获,https://www.xbiquge.so/book/6729/4424158.html
1641,第九卷 灵界百族 第一千六百四十五章 大大出,https://www.xbiquge.so/book/6729/4424162.html
1642,第九卷 灵界百族 第一千六百四十六章 击杀绿发,https://www.xbiquge.so/book/6729/4424166.html
1643,第九卷 灵界百族 第一千六百四十七章 大敌追至,https://www.xbiquge.so/book/6729/4424170.html
1644,第九卷 灵界百族 第一千六百四十八章 元剑再现,https://www.xbiquge.so/book/6729/4424174.html
1645,第九卷 灵界百族 第一千六百四十九章 三魔,https://www.xbiquge.so/book/6729/4424178.html
1646,第九卷 灵界百族 第一千六百五十章 花树与圣祖,https://www.xbiquge.so/book/6729/4424182.html
1647,第九卷 灵界百族 第一千六百五十一章 玄天如意刃,https://www.xbiquge.so/book/6729/4424186.html
1648,第九卷 灵界百族 第一千六百五十二章 离山,https://www.xbiquge.so/book/6729/4424190.html
1649,第九卷 灵界百族 第一千六百五十三章 尸体与真血,https://www.xbiquge.so/book/6729/4424193.html
1650,第九卷 灵界百族 第一千六百五十四章 法相和残刃,https://www.xbiquge.so/book/6729/4424196.html
1651,第九卷 灵界百族 第一千六百五十五章 璃水珠和元合五极山,https://www.xbiquge.so/book/6729/4424199.html
1652,第九卷 灵界百族 第一千六百五十六章 错失机缘,https://www.xbiquge.so/book/6729/4424202.html
1653,第九卷 灵界百族 第一千六百五十七章 许老怪,https://www.xbiquge.so/book/6729/4424205.html
1654,第九卷 灵界百族 第一千六百五十八章 要挟,https://www.xbiquge.so/book/6729/4424209.html
1655,第九卷 灵界百族 第一千六百五十九章 妥协,https://www.xbiquge.so/book/6729/4424213.html
1656,第九卷 灵界百族第一千六百六十章 修甲,https://www.xbiquge.so/book/6729/4424216.html
1657,第九卷 灵界百族 第一千六百六十一章 跨界魔念,https://www.xbiquge.so/book/6729/4424220.html
1658,第九卷 灵界百族 第一千六百六十二章 云族,https://www.xbiquge.so/book/6729/4424223.html
1659,第九卷 灵界百族 第一千六百六十三章 换取,https://www.xbiquge.so/book/6729/4424226.html
1660,第九卷 灵界百族 第一千六百六十四章 炎金之精,https://www.xbiquge.so/book/6729/4424228.html
1661,第九卷 灵界百族 第一千六百六十五章 沙老夫人,https://www.xbiquge.so/book/6729/4424230.html
1662,第九卷 灵界百族 第一千六百六十六章 来客,https://www.xbiquge.so/book/6729/4424234.html
1663,第九卷 灵界百族 第一千六百六十七章 合击秘术（求月票）,https://www.xbiquge.so/book/6729/4424236.html
1664,第九卷 灵界百族 第一千六百六十八章 魔婴与灵躯,https://www.xbiquge.so/book/6729/4424238.html
1665,第九卷 灵界百族 第一千六百六十八章 天罡印,https://www.xbiquge.so/book/6729/4424240.html
1666,第九卷 灵界百族 第一千六百七十章 广寒仪,https://www.xbiquge.so/book/6729/4424242.html
1667,第九卷 灵界百族 第一千六百七十一章 入界,https://www.xbiquge.so/book/6729/4424245.html
1668,第九卷 灵界百族 第一千六百七十二章 小岛海兽,https://www.xbiquge.so/book/6729/4424248.html
1669,第九卷 灵界百族 第一千六百七十三章 各现神通,https://www.xbiquge.so/book/6729/4424251.html
1670,第九卷 灵界百族 第一千六百七十四章 切磋,https://www.xbiquge.so/book/6729/4424254.html
1671,第九卷 灵界百族 第一千六百七十五章 镇海猿,https://www.xbiquge.so/book/6729/4424258.html
1672,第九卷 灵界百族 第一千六百七十六章 暗兽森林,https://www.xbiquge.so/book/6729/4424260.html
1673,第九卷 灵界百族 第一千六百七十八七章 界中诸族,https://www.xbiquge.so/book/6729/4424264.html
1674,第九卷 灵界百族 第一千六百七十八章 暗兽初现,https://www.xbiquge.so/book/6729/4424267.html
1675,第九卷 灵界百族 第一千六百七十九章 千变幻面,https://www.xbiquge.so/book/6729/4424271.html
1676,第九卷 灵界百族 第一千六百八十章 猎兽,https://www.xbiquge.so/book/6729/4424273.html
1677,第九卷 灵界百族 第一千六百八十一章 暗兽之王,https://www.xbiquge.so/book/6729/4424277.html
1678,第九卷 灵界百族 第一千六百八十二章 两只,https://www.xbiquge.so/book/6729/4424281.html
1679,第九卷 灵界百族 第一千六百八十三章 新元磁山,https://www.xbiquge.so/book/6729/4424285.html
1680,第九卷 灵界百族 第一千六百八十四章 初展神通,https://www.xbiquge.so/book/6729/4424287.html
1681,第九卷 灵界百族 第一千六百八十五章 合击秘术,https://www.xbiquge.so/book/6729/4424290.html
1682,第九卷 灵界百族 第一千六百八十六章 追杀,https://www.xbiquge.so/book/6729/4424294.html
1683,第九卷 灵界百族 第一千六百八十七章 不期而遇,https://www.xbiquge.so/book/6729/4424298.html
1684,第九卷 灵界百族 第一千六百八十八章 玄天圣器,https://www.xbiquge.so/book/6729/4424302.html
1685,第九卷 灵界百族 第一千六百八十九章 凶险,https://www.xbiquge.so/book/6729/4424305.html
1686,第九卷 灵界百族 第一千六百九十章 凶虫之战,https://www.xbiquge.so/book/6729/4424307.html
1687,第九卷 灵界百族 第一千六百九十一章 雷鹏傀儡,https://www.xbiquge.so/book/6729/4424310.html
1688,第九卷 灵界百族 第一千六百九十二章 影晶,https://www.xbiquge.so/book/6729/4424313.html
1689,第九卷 灵界百族 第一千六百九十三章 太乙青光,https://www.xbiquge.so/book/6729/4424316.html
1690,第九卷 灵界百族 第一千六百九十四章 雪吼族,https://www.xbiquge.so/book/6729/4424320.html
1691,第九卷 灵界百族 第一千六百九十五章 破禁,https://www.xbiquge.so/book/6729/4424325.html
1692,第九卷 灵界百族 第一千六百九十七章 山峰、宫殿、石阶,https://www.xbiquge.so/book/6729/4424329.html
1693,第九卷 灵界百 第一千六百九十八章 登山难,https://www.xbiquge.so/book/6729/4424333.html
1694,第九卷 灵界百族第一千六百九十九章 新神通,https://www.xbiquge.so/book/6729/4424336.html
1695,第九卷 灵界百族 第一千七百章 紫电,https://www.xbiquge.so/book/6729/4424340.html
1696,第九卷 灵界百族 第一千七百零一章 蒲团、残香、神像,https://www.xbiquge.so/book/6729/4424343.html
1697,第九卷 灵界百族 第一千七百零二章 金剑图,https://www.xbiquge.so/book/6729/4424347.html
1698,第九卷 灵界百族 第一千七百零三章 药园,https://www.xbiquge.so/book/6729/4424350.html
1699,第九卷 灵界百族 第一千七百零四章 掷山,https://www.xbiquge.so/book/6729/4424353.html
1700,第九卷 灵界百族 第一千七百零五章 红罗仙酒、蚀毒草,https://www.xbiquge.so/book/6729/4424356.html
1701,第九卷 灵界百族 第一千七百零六章 束手无策,https://www.xbiquge.so/book/6729/4424359.html
1702,第九卷 灵界百族 第一千七百零七章 银色莲蓬,https://www.xbiquge.so/book/6729/4424363.html
1703,第九卷 灵界百族 第一千七百零八章 平衡与破门,https://www.xbiquge.so/book/6729/4424367.html
1704,第九卷 灵界百族 第一千七百零九章 屏风、金鼎,https://www.xbiquge.so/book/6729/4424370.html
1705,第九卷 灵界百族 第一千七百一十章 鼎中取宝,https://www.xbiquge.so/book/6729/4424373.html
1706,第九卷 灵界百族 第一千七百一十一章 金葫与化形灵药,https://www.xbiquge.so/book/6729/4424376.html
1707,第九卷 灵界百族 第一千七百一十二章 屏中洞天,https://www.xbiquge.so/book/6729/4424380.html
1708,第九卷 灵界百族 第一千七百一十三章 得丹,https://www.xbiquge.so/book/6729/4424383.html
1709,第九卷 灵界百族 第一千七百一十四章 甲士,https://www.xbiquge.so/book/6729/4424387.html
1710,第九卷 灵界百族 第一千七百一十五章 星空图与法决,https://www.xbiquge.so/book/6729/4424390.html
1711,第九卷 灵界百族 第一千七百一十六章 光柱,https://www.xbiquge.so/book/6729/4424394.html
1712,第九卷 灵界百族第一千七百一十七章进阶,https://www.xbiquge.so/book/6729/4424398.html
1713,第九卷 灵界百族 第一千七百一十八章 爆体与黄金盘,https://www.xbiquge.so/book/6729/4424400.html
1714,第九卷 灵界百族 第一千七百一十九章 收获,https://www.xbiquge.so/book/6729/4424403.html
1715,第九卷 灵界百族 第一千七百二十章 塌陷,https://www.xbiquge.so/book/6729/4424406.html
1716,第一千七百二十一章 追及,https://www.xbiquge.so/book/6729/4424409.html
1717,第一千七百二十二章 银尺与金身,https://www.xbiquge.so/book/6729/4424412.html
1718,第一千七百二十三章 颠倒乾坤,https://www.xbiquge.so/book/6729/4424415.html
1719,第一千七百二十四章 巨猿凶威,https://www.xbiquge.so/book/6729/4424417.html
1720,第九卷 灵界百族 第一千七百二十五章 角蚩图谋,https://www.xbiquge.so/book/6729/4424420.html
1721,第九卷 灵界百族 第一千七百二十六章 飞虹鱼,https://www.xbiquge.so/book/6729/4424424.html
1722,第九卷 灵界百族 第一千七百二十七章 真火克敌,https://www.xbiquge.so/book/6729/4424427.html
1723,第九卷 灵界百族 第一千七百二十八章 混元尺,https://www.xbiquge.so/book/6729/4424431.html
1724,第九卷 灵界百族 第一千七百二十九章 戎族,https://www.xbiquge.so/book/6729/4424434.html
1725,第九卷 灵界百族 第一千七百三十章 洞漩金光,https://www.xbiquge.so/book/6729/4424437.html
1726,第九卷 灵界百族 第一千七百三十一章 九焰草,https://www.xbiquge.so/book/6729/4424441.html
1727,第一千七百三十二章 炼神术,https://www.xbiquge.so/book/6729/4424445.html
1728,第九卷 灵界百族 第一千七百三十三章 密洞戎族,https://www.xbiquge.so/book/6729/4424448.html
1729,第九卷 灵界百族 第一千七百三十四章 石壁灵文,https://www.xbiquge.so/book/6729/4424451.html
1730,第九卷 灵界百族 第一千七百三十五章 激战强敌,https://www.xbiquge.so/book/6729/4424454.html
1731,第一千七百三十六章 横扫众敌,https://www.xbiquge.so/book/6729/4424457.html
1732,第九卷 灵界百族 第一千七百三十七章 习得灵文,https://www.xbiquge.so/book/6729/4424459.html
1733,第九卷 灵界百族 第一千七百三十八章 再见暗兽,https://www.xbiquge.so/book/6729/4424461.html
1734,第九卷 灵界百族 第一千七百三十九章 返回,https://www.xbiquge.so/book/6729/4424463.html
1735,第九卷 灵界百族 第一千七百四十章 云城之乱,https://www.xbiquge.so/book/6729/4424465.html
1736,第一千七百四十一章 虚灵宝鼎,https://www.xbiquge.so/book/6729/4424469.html
1737,第九卷 灵界百族 第一千七百四十二章 偶遇,https://www.xbiquge.so/book/6729/4424471.html
1738,第九卷 灵界百族 第一千七百四十三章 灵药与交换,https://www.xbiquge.so/book/6729/4424473.html
1739,第九卷 灵界百族 第一千七百四十四章 各得其所,https://www.xbiquge.so/book/6729/4424475.html
1740,第一千七百四十四章 忘语,https://www.xbiquge.so/book/6729/4424479.html
1741,第九卷 灵界百族 第一千七百四十五章 巨灵符与血影,https://www.xbiquge.so/book/6729/4424482.html
1742,第九卷 灵界百族 第一千七百四十六章 离开雷鸣,https://www.xbiquge.so/book/6729/4424485.html
1743,第十卷 魔界之战 第一千七百四十七章 雷阵,https://www.xbiquge.so/book/6729/4424488.html
1744,第十卷 魔界之战 第一千七百四十八章 雷云子与雷光法阵,https://www.xbiquge.so/book/6729/4424492.html
1745,第十卷 魔界之战 第一千七百四十九章 重返天渊,https://www.xbiquge.so/book/6729/4424496.html
1746,第十卷 魔界之战 第一千七百五十章 入城,https://www.xbiquge.so/book/6729/4424499.html
1747,第十卷 魔界之战 第一千七百五十一章 驱逐,https://www.xbiquge.so/book/6729/4424502.html
1748,第十卷 魔界之战 第一千七百五十二章 炼神一层,https://www.xbiquge.so/book/6729/4424504.html
1749,第十卷 魔界之战 第一千七百五十三章 谷家,https://www.xbiquge.so/book/6729/4424508.html
1750,第十卷 魔界之战 第一千七百五十四章 仙域与禁术,https://www.xbiquge.so/book/6729/4424512.html
1751,第十卷 魔界之战 第一千七百五十五章 念剑诀,https://www.xbiquge.so/book/6729/4424515.html
1752,第十卷 魔界之战 第一千七百五十六章 进阶合体（上）,https://www.xbiquge.so/book/6729/4424518.html
1753,第十卷 魔界之战 第一千七百五十七章 进阶合体（下）,https://www.xbiquge.so/book/6729/4424522.html
1754,第十卷 魔界之战 第一千七百五十八章 来客,https://www.xbiquge.so/book/6729/4424524.html
1755,第十卷 魔界之战 第一千七百五十九章 邀请与灵皇大比,https://www.xbiquge.so/book/6729/4424527.html
1756,第十卷 魔界之战 第一千七百六十章 真血隐忧,https://www.xbiquge.so/book/6729/4424530.html
1757,第十卷 魔界之战 第一千七百六十二章 旧识,https://www.xbiquge.so/book/6729/4424534.html
1758,第十卷 魔界之战 第一千七百六十三章 魔影再现,https://www.xbiquge.so/book/6729/4424536.html
1759,第十卷 魔界之战 第一千七百六十四章 金越禅师,https://www.xbiquge.so/book/6729/4424538.html
1760,第十卷 魔界之战 第一千七百六十五章 许家,https://www.xbiquge.so/book/6729/4424540.html
1761,第十卷 魔界之战 第一千七百六十六章 两族大乘,https://www.xbiquge.so/book/6729/4424543.html
1762,第十卷 魔界之战 第一千七百六十七章 许家,https://www.xbiquge.so/book/6729/4424546.html
1763,第十卷 魔界之战 第一千七百六十八章 迷蜃幻境（第一更）,https://www.xbiquge.so/book/6729/4424549.html
1764,第十卷 魔界之战 第一千七百七十章 寒焰与金符(第二更）,https://www.xbiquge.so/book/6729/4424552.html
1765,第一千七百六十九章 寒焰与金符,https://www.xbiquge.so/book/6729/4424554.html
1766,第十卷 魔界之战 第一千七百七十章 血魂(第一更）,https://www.xbiquge.so/book/6729/4424557.html
1767,第十卷 魔界之战 第一千七百七十一章 许家宗庙,https://www.xbiquge.so/book/6729/4424561.html
1768,第十卷 魔界之战 第一千七百七十二章 仪式,https://www.xbiquge.so/book/6729/4424564.html
